user_id,business_id,stars,text,year,month,day
Jgwn-m4h62aEFVV201ZFtg,bP1lwYkGwLvw0TqhuamnSA,1.0,"i'm giving this subway one star.  as another person wrote in review, t it is hit or miss on your sub.   most of the time i order a veggie delight and at this store there is never enough toppings.  been a huge subway fan for thirty years. over the years i have seen the bread change and less toppings to my dismay.  but this store takes the cake on that.   disappointed every time.  i still go because it is close.  i would never go there if i had more healthy options near by.   they would have a whole lot more customers if they took the subs seriously and maintained a dependable product!",2019,2,7
FSrG2iy_k_WGoAN8y5Vl7g,JFxxuEeK8N2RghRQMAnYAg,5.0,"update from my last review, all of the works are much nicer now, and it's my favorite subway around here!",2020,3,9
dORllxQfbc3euGz9AXgOWQ,YQfU5p1kRRaetzeseaM22Q,5.0,"my favorite subway location! my husband and i order from here all the time. the woman that works here on most days is super friendly along with the owner and his son!

i went inside today to grab my pick up order and it looks like they recently remodeled too. they have new modern decor and signs. my order is always accurate and ingredients are fresh.",2020,4,16
EVdTiWTtjmgEbKkNq2u3YA,ungqzRuOe6g2X7jmjOQ3dw,1.0,very bad. the lady lied to me about their specials saying there were none. when i asked about the $5 footlong she said they don't do that.... the customer next to me was offered that special in front of my face by another emloyee. i will never go back.,2020,6,28
imgDEJY_VyHOKnspmIUIag,kGiXSCnUl6-LMJ4FLn2k4Q,1.0,employees flipping off first responders... whoever manages this place deserves to lose their job.,2020,6,26
B1i1uXydc3AhpGZPjHjo8Q,ungqzRuOe6g2X7jmjOQ3dw,1.0,"wont be coming back to this one ever. the lady behind the counter shorts you as much as possible on toppings, doesn't bag your chips, and acts like you are keeping her from something more important. actually cut the toppings in half on afoot long. like we all don't know how a damn subway sandwich is made. i'll drive the extra mile to go to the other place down the road.",2021,3,10
MHi5vmXflmCJhEjuAH7yWw,bP1lwYkGwLvw0TqhuamnSA,5.0,"very good service 
fresh vegetables 
fresh meat 
fast service 
i don't know what i can say about them 
i think it's best subway",2019,5,8
7rsv6mrLHgX0UuPghHH2_A,bP1lwYkGwLvw0TqhuamnSA,1.0,"i love subway and i have always been a frequent customer, but today i called to ask a simple question and the employee who answered, josh, was very rude. i decided to not go to this location since he was so unwelcoming and unpleasant. i plan on calling back and speaking with the manager to make a complaint of this employee so no one else has to interact with him. the food is great as always but this employee, josh, has made me never want to return to this location.",2020,3,21
TsuSXVUYLbXtMXzZyOXgUg,KXW2kATTrnWZlY3TBVJqHA,5.0,"we needed a quick late lunch option.  drive through was easy, the clerk was patient while helping us with many options.  i do love the fact that you can choose bread, veggies, toppings.  makes a yummy sandwich. the foot long was big enough for two.  we had the chicken bacon ranch melt.  perfect.  staff were very nice, service was fast.",2020,9,8
W-S-XMWcJ2UgVJaDNull3w,GFrT38hSaIZ2xO6WCV3rbg,1.0,placed a $31 order in the subway app for this store. when i got to the store it was closed. asked the guy inside what to do for a refund he said to call customer service. guess what? there's no customer service for the app and they don't respond on twitter.  avoid this store and the app like the plague.,2020,9,13
GAMKKa-X1VnWgntiWpMlDQ,kAGknILVe6xCv9a2uc5JHw,1.0,"slow service, mess up orders constantly. literally every time you ask to put a small amount of mayo or something they put way too much or just use the wrong type of mayonnaise.",2019,3,7
_L2Thq6aCeuzESeRj6-6PA,O5Z8X1I8hqYnl0AC16SnjQ,1.0,"i do get food here from time to time.... but there have been multiple times where i've come to this subway location and whomever is working at night... either says ""i shut the computer down at 10:30.""  ""the computer is down"" or ""the computer has been down, that's why i'm outside."" i don't think they remember me so the excuse is different every single time. this location is supposed to be open until 11pm on select nights. when i've gone to other subways closing time means... not closing up shop early so that you can leave when the store closes but it means you serve customers until 11pm. i'm not sure management is aware of this... but if they pay attention to their yelp page... here ya go. this location is so close to home and it'd be awesome if y'all were actually open until 11 like it says you should be.",2019,10,17
aOiElbImAVfYUulkyrnnqA,-x-niT6JolhXi6VuKclgxw,1.0,"usually this place is good when the younger girl i believe her name is xiyan is working. but tonight i went and there was a older lady and the owner was in. the older lady didn't speak english very fluently, which is fine, but my issue is that she rushed through my order, not even listening, making me repeat myself several times... not because she didn't hear me but because she wasn't paying attention, completely stingy and cheap on vegetables i requested in my sand-which. when id ask for extra vegetables she acted like i troubled her so much. she was messy with the sauces and put the wrong sauce in my sandwich. the owner just watched and didn't care to help her or intervene. then asks me ""can we just scrape it off?"" no sir.. you can not. it was extremely frustrating because they lacked good customer service and kindness. a simple my apologies would of been alright for me but they thought it was okay to just give dirty looks, talk rudely, and in their own language. which i must add is extremely inappropriate especially coming from the owner. i did not feel welcomed and felt very disrespected. especially because i come to this location so often. only one employee actually is kind and friendly and listens!!!! it was about 40 minutes to close, and i understand people want to go home.. but from the owner and staff member.. totally unacceptable. my suggestion is only go there when the sweet girl is working, aside from that youll get half assed service.",2019,4,24
M9OF4xeTPS0q5aeolD7WRw,rpeLkHUD7iyPPoTessBPMA,2.0,"i ordered two sandwiches online, starting with a prior order we were satisfied with, except that the mayo and mustard were too heavy and soaked into the bread, so i wanted to simply remove them and keep everything else as is. when i got home, i unwrapped them and found that everything (type bread, toasting, cheese and all veggies) were missing. apparently, when you edit an order, everything disappears. just plain white bread and meat. what really upset me was the folks there didn't question why anyone would place such an stupid order, and the package was all wrapped and stapled shut, so it wasn't easy to check.
subway needs to fix their app!",2020,6,15
edvTaq38bP1mqMmAllXkHw,O0e34ICtjtOZuvSN6-lGxg,1.0,"when you walk into this place it smells like rotten food.  the last time i was in there it smelled so bad, i turned around and left.  i went to another subway and it did not have that rotten smell.  i won't be going back to this restaurant!!!",2019,5,18
ltiLaMavTdNDAB7hBeKbBA,kAGknILVe6xCv9a2uc5JHw,1.0,"subway has been my go to quickfix for food for decades now. i've eaten at subways all over the world. i can honestly say i would avoid this one if there was something else to eat at nearby. the employees are not connected to what you're doing, do not care what you're ordering, and do not listen. we had to stop them from making one thing to make what we ordered twice. it's up to you, but there are plenty of better choices nearby..",2019,1,3
Qw9fYRPbigvuJmBEAdfmqQ,YQfU5p1kRRaetzeseaM22Q,5.0,so friendly! sandwich and a smile! great customer service and of course our sammys were delish too!,2020,6,28
DsycCZHxYEhuWzZcKpFURw,3Bk8kudN2sAWPp12xUA4lw,3.0,subway website says buy two foot-long subs for five dollars each i placed my order on my app when i got my total it said $20 i called the store and they said they do not honor that 2 foot longs for five dollars each i said it's on the website it's on the app and he just said sorry i do not do that i wish subway would keep all of their stores and advertising the same,2020,7,17
1WeIQqFFx-weSQcMTBlrhQ,IVHSJYj7Z1srKbZNhmxM7Q,1.0,worst customer service ever from female courtney on night shift. wish i could give no stars. never have i ever witnessed someone so ghetto that just got out of jail run a place.,2019,9,11
pYeP2UmgqR5vte8EiNpQtg,bP1lwYkGwLvw0TqhuamnSA,5.0,"best subway i have ever been to in my 28 years of life! the ingredients are always fresh, the employees are kind, and this place is always clean. please stay this way forever! :)",2020,2,7
s7WXTmg3S4T-fEOXp4pPgQ,k0PzT0_WiOZXndrsz8fIxw,1.0,the owner at this location is scum... racially profiled me and asked for id when i paid for my food using my debit card which totaled $7...,2019,9,5
pqJ6Hm9EIg0mcxIPTiPMIg,3Bk8kudN2sAWPp12xUA4lw,5.0,"go in and meet ""arron"",, food was fresh, correct and made as i requested. lobby is closed for dine in but you can still order your fav sandwich and avoid fast food. this subway is as clean as they can get and the location has plenty of parking for whatever type of vehicle your driving.",2020,3,24
p8ql_eo5-oXw_ENIb9EKBQ,JU3M7AnNlWvwAf5iRYC1cA,2.0,food service and quality is hit or miss.  today was a miss.,2020,8,19
Qp39qCGoHvQzxMQAMIYQLg,WMyF7FDJBl3H2cL0Pe25Lg,5.0,"i wish i caught the guy's name, but the guy who has dreadlocks and tattoos was a gem, total gentlemen, best service i've had at a subway ever. he was patient and kind.",2020,2,8
GtxAaG0vbvGwBl72HFnUiw,qJsbhljm1ccXy5H826o6Og,1.0,"i'm sorry but i dont want to go to a smelly sandwich spot that has fox news on all the tvs. straight up...no thanks. hmmmm a nice sandwich with a touch of bigotry and sexism. instead of chips maybe i'll get a 6"" tuna with some xenophobia???? take the tvs and throw them into oncoming traffic if you want my business again. i'll be taking my money to a more ethical establishment. 

thanks incels",2019,3,12
